question,question_text,answer,answer_text,weight
/m/0bmh4,/m/03db4m,Cardiac surgery,0.2048964649438858,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0bmh4,/m/03db4m,Cardiac surgery,0.01184143964201212,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0bmh4,/m/03db4m,Cardiac surgery,0.0012643408263102174,TRIPLE_CLASSIFIER
/m/0bmh4,/m/03db4m,Cardiac surgery,0.0012643408263102174,TRIPLE_CLASSIFIER_TWIDDLED
/m/0bmh4,/m/03db4m,Cardiac surgery,0.0012643408263102174,KNOWLEDGE_VAULT
/m/02z_zj,/m/01hwqk,Burn,1.0,KGMATCHER
/m/02z_zj,/m/01hwqk,Burn,0.0,BRAIN
/m/02z_zj,/m/01hwqk,Burn,0.38717323541641235,BRAIN_CLASSIFIER
/m/02z_zj,/m/01hwqk,Burn,0.06468858569860458,BRAIN_PRIOR
/m/02z_zj,/m/01hwqk,Burn,0.3888888888888889,SONYA_BASIC
/m/02z_zj,/m/01hwqk,Burn,1.0,SONYA_ACCU
/m/02z_zj,/m/01hwqk,Burn,0.9999999999999997,SONYA_POPACCU
/m/02z_zj,/m/01hwqk,Burn,0.3306857645511627,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02z_zj,/m/01hwqk,Burn,0.23393140733242035,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02z_zj,/m/01hwqk,Burn,0.18904508650302887,TRIPLE_CLASSIFIER
/m/02z_zj,/m/01hwqk,Burn,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/02z_zj,/m/01hwqk,Burn,0.99,KNOWLEDGE_VAULT
/m/03_js,/m/07s4l,Typhoid fever,0.0,KGMATCHER
/m/03_js,/m/07s4l,Typhoid fever,0.05000000074505806,BRAIN
/m/03_js,/m/07s4l,Typhoid fever,0.0022789626382291317,BRAIN_CLASSIFIER
/m/03_js,/m/07s4l,Typhoid fever,0.018539059907197952,BRAIN_PRIOR
/m/03_js,/m/07s4l,Typhoid fever,0.09090909090909091,SONYA_BASIC
/m/03_js,/m/07s4l,Typhoid fever,0.3877416435832953,SONYA_ACCU
/m/03_js,/m/07s4l,Typhoid fever,0.19284795470003055,SONYA_POPACCU
/m/03_js,/m/07s4l,Typhoid fever,0.08103928714990616,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03_js,/m/07s4l,Typhoid fever,0.010197089985013008,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03_js,/m/07s4l,Typhoid fever,0.006805123295634985,TRIPLE_CLASSIFIER
/m/03_js,/m/07s4l,Typhoid fever,0.006805123295634985,TRIPLE_CLASSIFIER_TWIDDLED
/m/03_js,/m/07s4l,Typhoid fever,0.006805123295634985,KNOWLEDGE_VAULT
/m/086qd,/m/0gg4h,Cardiac arrest,0.0,KGMATCHER
/m/086qd,/m/0gg4h,Cardiac arrest,0.10000000149011612,BRAIN
/m/086qd,/m/0gg4h,Cardiac arrest,0.008456084877252579,BRAIN_CLASSIFIER
/m/086qd,/m/0gg4h,Cardiac arrest,0.09187765419483185,BRAIN_PRIOR
/m/086qd,/m/0gg4h,Cardiac arrest,0.0027247956403269754,SONYA_BASIC
/m/086qd,/m/0gg4h,Cardiac arrest,0.0,SONYA_ACCU
/m/086qd,/m/0gg4h,Cardiac arrest,9.12512977335129e-280,SONYA_POPACCU
/m/086qd,/m/0gg4h,Cardiac arrest,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/086qd,/m/0gg4h,Cardiac arrest,0.014633969403803349,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/086qd,/m/0gg4h,Cardiac arrest,0.002105938969179988,TRIPLE_CLASSIFIER
/m/086qd,/m/0gg4h,Cardiac arrest,0.002105938969179988,TRIPLE_CLASSIFIER_TWIDDLED
/m/086qd,/m/0gg4h,Cardiac arrest,0.002105938969179988,KNOWLEDGE_VAULT
/m/0bmh4,/m/051_y,Murder,0.0,KGMATCHER
/m/0bmh4,/m/051_y,Murder,0.0,BRAIN
/m/0bmh4,/m/051_y,Murder,0.006811926141381264,BRAIN_CLASSIFIER
/m/0bmh4,/m/051_y,Murder,0.0002514096559025347,BRAIN_PRIOR
/m/0bmh4,/m/051_y,Murder,0.007407407407407408,SONYA_BASIC
/m/0bmh4,/m/051_y,Murder,3.166370464300408e-111,SONYA_ACCU
/m/0bmh4,/m/051_y,Murder,6.001278336818092e-77,SONYA_POPACCU
/m/0bmh4,/m/051_y,Murder,0.17546850442886353,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0bmh4,/m/051_y,Murder,0.0150998430326581,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0bmh4,/m/051_y,Murder,0.0021518354769796133,TRIPLE_CLASSIFIER
/m/0bmh4,/m/051_y,Murder,0.0021518354769796133,TRIPLE_CLASSIFIER_TWIDDLED
/m/0bmh4,/m/051_y,Murder,0.0021518354769796133,KNOWLEDGE_VAULT
/m/01w9s2,/m/034qg,Firearm,0.0,KGMATCHER
/m/01w9s2,/m/034qg,Firearm,0.05000000074505806,BRAIN
/m/01w9s2,/m/034qg,Firearm,0.40538156032562256,BRAIN_CLASSIFIER
/m/01w9s2,/m/034qg,Firearm,0.021030418574810028,BRAIN_PRIOR
/m/01w9s2,/m/034qg,Firearm,0.013888888888888888,SONYA_BASIC
/m/01w9s2,/m/034qg,Firearm,5.468479899916272e-154,SONYA_ACCU
/m/01w9s2,/m/034qg,Firearm,6.413447891186633e-88,SONYA_POPACCU
/m/01w9s2,/m/034qg,Firearm,0.36741605401039124,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01w9s2,/m/034qg,Firearm,0.25299328565597534,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01w9s2,/m/034qg,Firearm,0.024811500683426857,TRIPLE_CLASSIFIER
/m/01w9s2,/m/034qg,Firearm,0.024811500683426857,TRIPLE_CLASSIFIER_TWIDDLED
/m/01w9s2,/m/034qg,Firearm,0.024811500683426857,KNOWLEDGE_VAULT
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.0,KGMATCHER
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.0,BRAIN
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.4210375249385834,BRAIN_CLASSIFIER
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.038361966609954834,BRAIN_PRIOR
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.3870967741935484,SONYA_BASIC
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,1.0,SONYA_ACCU
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.9999999998947455,SONYA_POPACCU
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.8298871517181396,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.24361993372440338,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.28430891036987305,TRIPLE_CLASSIFIER
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.28430891036987305,TRIPLE_CLASSIFIER_TWIDDLED
/m/04__f,/m/0bbxtcj,Pulmonary fibrosis,0.28430891036987305,KNOWLEDGE_VAULT
/m/04wqr,/m/06z5s,Suicide,1.0,KGMATCHER
/m/04wqr,/m/06z5s,Suicide,0.9584219405836645,PRA
/m/04wqr,/m/06z5s,Suicide,0.0,BRAIN
/m/04wqr,/m/06z5s,Suicide,0.8432808518409729,BRAIN_CLASSIFIER
/m/04wqr,/m/06z5s,Suicide,0.0844516009092331,BRAIN_PRIOR
/m/04wqr,/m/06z5s,Suicide,0.07677902621722846,SONYA_BASIC
/m/04wqr,/m/06z5s,Suicide,0.0,SONYA_ACCU
/m/04wqr,/m/06z5s,Suicide,0.0,SONYA_POPACCU
/m/04wqr,/m/06z5s,Suicide,0.7156313061714172,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/04wqr,/m/06z5s,Suicide,0.9622037410736084,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/04wqr,/m/06z5s,Suicide,0.6271023154258728,TRIPLE_CLASSIFIER
/m/04wqr,/m/06z5s,Suicide,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/04wqr,/m/06z5s,Suicide,0.99,KNOWLEDGE_VAULT
/m/03d9vs,/m/0gg4h,Cardiac arrest,1.0,KGMATCHER
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.8006299952408164,PRA
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.0,BRAIN
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.8586004376411438,BRAIN_CLASSIFIER
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.06371835619211197,BRAIN_PRIOR
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.18181818181818182,SONYA_BASIC
/m/03d9vs,/m/0gg4h,Cardiac arrest,1.0,SONYA_ACCU
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.9999998522851512,SONYA_POPACCU
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.857491672039032,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.9174473285675049,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.9614059925079346,TRIPLE_CLASSIFIER
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/03d9vs,/m/0gg4h,Cardiac arrest,0.99,KNOWLEDGE_VAULT
/m/014dq7,/m/03m3vr6,Liver cancer,0.0,KGMATCHER
/m/014dq7,/m/03m3vr6,Liver cancer,0.05000000074505806,BRAIN
/m/014dq7,/m/03m3vr6,Liver cancer,0.03629925474524498,BRAIN_CLASSIFIER
/m/014dq7,/m/03m3vr6,Liver cancer,0.12859675288200378,BRAIN_PRIOR
/m/014dq7,/m/03m3vr6,Liver cancer,0.2,SONYA_BASIC
/m/014dq7,/m/03m3vr6,Liver cancer,1.0843933980843095e-17,SONYA_ACCU
/m/014dq7,/m/03m3vr6,Liver cancer,3.182959135861412e-09,SONYA_POPACCU
/m/014dq7,/m/03m3vr6,Liver cancer,0.37090444564819336,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/014dq7,/m/03m3vr6,Liver cancer,0.03282211348414421,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/014dq7,/m/03m3vr6,Liver cancer,0.011163327842950821,TRIPLE_CLASSIFIER
/m/014dq7,/m/03m3vr6,Liver cancer,0.011163327842950821,TRIPLE_CLASSIFIER_TWIDDLED
/m/014dq7,/m/03m3vr6,Liver cancer,0.011163327842950821,KNOWLEDGE_VAULT
/m/024tnp,/m/02kh4w,Injury,0.0,KGMATCHER
/m/024tnp,/m/02kh4w,Injury,0.0,BRAIN
/m/024tnp,/m/02kh4w,Injury,0.020002208650112152,BRAIN_CLASSIFIER
/m/024tnp,/m/02kh4w,Injury,0.033503711223602295,BRAIN_PRIOR
/m/024tnp,/m/02kh4w,Injury,0.08,SONYA_BASIC
/m/024tnp,/m/02kh4w,Injury,1.0859049168885841e-49,SONYA_ACCU
/m/024tnp,/m/02kh4w,Injury,3.6852775110648665e-24,SONYA_POPACCU
/m/024tnp,/m/02kh4w,Injury,0.3795710504055023,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/024tnp,/m/02kh4w,Injury,0.02961629070341587,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/024tnp,/m/02kh4w,Injury,0.004391252063214779,TRIPLE_CLASSIFIER
/m/024tnp,/m/02kh4w,Injury,0.004391252063214779,TRIPLE_CLASSIFIER_TWIDDLED
/m/024tnp,/m/02kh4w,Injury,0.004391252063214779,KNOWLEDGE_VAULT
/m/0c43g,/m/074m2,Syphilis,0.0,KGMATCHER
/m/0c43g,/m/074m2,Syphilis,0.0,BRAIN
/m/0c43g,/m/074m2,Syphilis,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/0c43g,/m/074m2,Syphilis,0.11596731096506119,BRAIN_PRIOR
/m/0c43g,/m/074m2,Syphilis,0.125,SONYA_BASIC
/m/0c43g,/m/074m2,Syphilis,9.734885285995507e-05,SONYA_ACCU
/m/0c43g,/m/074m2,Syphilis,0.03654673173335296,SONYA_POPACCU
/m/0c43g,/m/074m2,Syphilis,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0c43g,/m/074m2,Syphilis,0.00037681509274989367,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0c43g,/m/074m2,Syphilis,0.0015176457818597555,TRIPLE_CLASSIFIER
/m/0c43g,/m/074m2,Syphilis,0.0015176457818597555,TRIPLE_CLASSIFIER_TWIDDLED
/m/0c43g,/m/074m2,Syphilis,0.0015176457818597555,KNOWLEDGE_VAULT
/m/0cbq1,/m/098s1,Infection,0.0,KGMATCHER
/m/0cbq1,/m/098s1,Infection,0.0,BRAIN
/m/0cbq1,/m/098s1,Infection,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/0cbq1,/m/098s1,Infection,0.07954151928424835,BRAIN_PRIOR
/m/0cbq1,/m/098s1,Infection,0.02040816326530612,SONYA_BASIC
/m/0cbq1,/m/098s1,Infection,5.2970967830274e-93,SONYA_ACCU
/m/0cbq1,/m/098s1,Infection,2.3316199303121815e-55,SONYA_POPACCU
/m/0cbq1,/m/098s1,Infection,0.3634868860244751,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0cbq1,/m/098s1,Infection,0.00044007322867400944,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0cbq1,/m/098s1,Infection,0.000840008317027241,TRIPLE_CLASSIFIER
/m/0cbq1,/m/098s1,Infection,0.000840008317027241,TRIPLE_CLASSIFIER_TWIDDLED
/m/0cbq1,/m/098s1,Infection,0.000840008317027241,KNOWLEDGE_VAULT
/m/09qh1,/m/0d19y2,AIDS,0.0,KGMATCHER
/m/09qh1,/m/0d19y2,AIDS,0.0,BRAIN
/m/09qh1,/m/0d19y2,AIDS,0.0004698092525359243,BRAIN_CLASSIFIER
/m/09qh1,/m/0d19y2,AIDS,0.0008096917881630361,BRAIN_PRIOR
/m/09qh1,/m/0d19y2,AIDS,0.05263157894736842,SONYA_BASIC
/m/09qh1,/m/0d19y2,AIDS,2.1794218544558107e-22,SONYA_ACCU
/m/09qh1,/m/0d19y2,AIDS,4.5508889962444934e-12,SONYA_POPACCU
/m/09qh1,/m/0d19y2,AIDS,0.22906577587127686,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/09qh1,/m/0d19y2,AIDS,0.00048204208724200726,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/09qh1,/m/0d19y2,AIDS,0.001193883828818798,TRIPLE_CLASSIFIER
/m/09qh1,/m/0d19y2,AIDS,0.001193883828818798,TRIPLE_CLASSIFIER_TWIDDLED
/m/09qh1,/m/0d19y2,AIDS,0.001193883828818798,KNOWLEDGE_VAULT
/m/01qzdl,/m/02f8hm,Uremia,0.0,KGMATCHER
/m/01qzdl,/m/02f8hm,Uremia,0.0,BRAIN
/m/01qzdl,/m/02f8hm,Uremia,0.34201523661613464,BRAIN_CLASSIFIER
/m/01qzdl,/m/02f8hm,Uremia,0.09275676310062408,BRAIN_PRIOR
/m/01qzdl,/m/02f8hm,Uremia,0.14285714285714285,SONYA_BASIC
/m/01qzdl,/m/02f8hm,Uremia,1.582155207274465e-31,SONYA_ACCU
/m/01qzdl,/m/02f8hm,Uremia,8.753296123471931e-14,SONYA_POPACCU
/m/01qzdl,/m/02f8hm,Uremia,0.5546168088912964,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01qzdl,/m/02f8hm,Uremia,0.19035445153713226,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01qzdl,/m/02f8hm,Uremia,0.02664262428879738,TRIPLE_CLASSIFIER
/m/01qzdl,/m/02f8hm,Uremia,0.02664262428879738,TRIPLE_CLASSIFIER_TWIDDLED
/m/01qzdl,/m/02f8hm,Uremia,0.02664262428879738,KNOWLEDGE_VAULT
/m/09889g,/m/06g5z,Rape,0.0,KGMATCHER
/m/09889g,/m/06g5z,Rape,0.0,BRAIN
/m/09889g,/m/06g5z,Rape,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/09889g,/m/06g5z,Rape,0.016957594081759453,BRAIN_PRIOR
/m/09889g,/m/06g5z,Rape,0.0007178750897343862,SONYA_BASIC
/m/09889g,/m/06g5z,Rape,0.0,SONYA_ACCU
/m/09889g,/m/06g5z,Rape,0.0,SONYA_POPACCU
/m/09889g,/m/06g5z,Rape,0.33151477575302124,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/09889g,/m/06g5z,Rape,0.0004641585692297667,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/09889g,/m/06g5z,Rape,0.0007066185935400426,TRIPLE_CLASSIFIER
/m/09889g,/m/06g5z,Rape,0.0007066185935400426,TRIPLE_CLASSIFIER_TWIDDLED
/m/09889g,/m/06g5z,Rape,0.0007066185935400426,KNOWLEDGE_VAULT
/m/04xzm,/m/0g02vk,Parkinson's disease,0.0,KGMATCHER
/m/04xzm,/m/0g02vk,Parkinson's disease,0.9036176485985187,PRA
/m/04xzm,/m/0g02vk,Parkinson's disease,0.05000000074505806,BRAIN
/m/04xzm,/m/0g02vk,Parkinson's disease,0.7965199947357178,BRAIN_CLASSIFIER
/m/04xzm,/m/0g02vk,Parkinson's disease,0.0306868776679039,BRAIN_PRIOR
/m/04xzm,/m/0g02vk,Parkinson's disease,0.21212121212121213,SONYA_BASIC
/m/04xzm,/m/0g02vk,Parkinson's disease,7.583753231384974e-22,SONYA_ACCU
/m/04xzm,/m/0g02vk,Parkinson's disease,0.9999979614986478,SONYA_POPACCU
/m/04xzm,/m/0g02vk,Parkinson's disease,0.8266966938972473,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/04xzm,/m/0g02vk,Parkinson's disease,0.9490429759025574,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/04xzm,/m/0g02vk,Parkinson's disease,0.9196648001670837,TRIPLE_CLASSIFIER
/m/04xzm,/m/0g02vk,Parkinson's disease,0.9196648001670837,TRIPLE_CLASSIFIER_TWIDDLED
/m/04xzm,/m/0g02vk,Parkinson's disease,0.9196648001670837,KNOWLEDGE_VAULT
/m/04jswm8,/m/01g27f,Drowning,1.0,KGMATCHER
/m/04jswm8,/m/01g27f,Drowning,0.9986409880094769,PRA
/m/04jswm8,/m/01g27f,Drowning,0.8751980662345886,BRAIN_CLASSIFIER
/m/04jswm8,/m/01g27f,Drowning,0.13953782618045807,BRAIN_PRIOR
/m/04jswm8,/m/01g27f,Drowning,1.0,SONYA_BASIC
/m/04jswm8,/m/01g27f,Drowning,0.009900990099009901,SONYA_ACCU
/m/04jswm8,/m/01g27f,Drowning,0.3668915860221743,SONYA_POPACCU
/m/04jswm8,/m/01g27f,Drowning,0.7441888451576233,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/04jswm8,/m/01g27f,Drowning,0.9942919015884399,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/04jswm8,/m/01g27f,Drowning,0.9952477216720581,TRIPLE_CLASSIFIER
/m/04jswm8,/m/01g27f,Drowning,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/04jswm8,/m/01g27f,Drowning,0.99,KNOWLEDGE_VAULT
/m/0dxvs,/m/02kh4w,Injury,0.0,KGMATCHER
/m/0dxvs,/m/02kh4w,Injury,0.0,BRAIN
/m/0dxvs,/m/02kh4w,Injury,0.008836494758725166,BRAIN_CLASSIFIER
/m/0dxvs,/m/02kh4w,Injury,0.06687726825475693,BRAIN_PRIOR
/m/0dxvs,/m/02kh4w,Injury,0.10135135135135136,SONYA_BASIC
/m/0dxvs,/m/02kh4w,Injury,1.9714372338049955e-165,SONYA_ACCU
/m/0dxvs,/m/02kh4w,Injury,1.7571155775960947e-88,SONYA_POPACCU
/m/0dxvs,/m/02kh4w,Injury,0.4582638144493103,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0dxvs,/m/02kh4w,Injury,0.013802762143313885,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0dxvs,/m/02kh4w,Injury,0.0009784386493265629,TRIPLE_CLASSIFIER
/m/0dxvs,/m/02kh4w,Injury,0.0009784386493265629,TRIPLE_CLASSIFIER_TWIDDLED
/m/0dxvs,/m/02kh4w,Injury,0.0009784386493265629,KNOWLEDGE_VAULT
/m/02lkcc,/m/054rzc,Complication,0.0,KGMATCHER
/m/02lkcc,/m/054rzc,Complication,0.0,BRAIN
/m/02lkcc,/m/054rzc,Complication,0.0001681256981100887,BRAIN_CLASSIFIER
/m/02lkcc,/m/054rzc,Complication,0.05046434327960014,BRAIN_PRIOR
/m/02lkcc,/m/054rzc,Complication,0.004724409448818898,SONYA_BASIC
/m/02lkcc,/m/054rzc,Complication,0.0,SONYA_ACCU
/m/02lkcc,/m/054rzc,Complication,0.0,SONYA_POPACCU
/m/02lkcc,/m/054rzc,Complication,0.26325470209121704,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02lkcc,/m/054rzc,Complication,0.00044007322867400944,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02lkcc,/m/054rzc,Complication,0.000516594504006207,TRIPLE_CLASSIFIER
/m/02lkcc,/m/054rzc,Complication,0.000516594504006207,TRIPLE_CLASSIFIER_TWIDDLED
/m/02lkcc,/m/054rzc,Complication,0.000516594504006207,KNOWLEDGE_VAULT
/m/07r8h,/m/07jwr,Tuberculosis,0.0,KGMATCHER
/m/07r8h,/m/07jwr,Tuberculosis,0.10000000149011612,BRAIN
/m/07r8h,/m/07jwr,Tuberculosis,0.0023522977717220783,BRAIN_CLASSIFIER
/m/07r8h,/m/07jwr,Tuberculosis,0.29959315061569214,BRAIN_PRIOR
/m/07r8h,/m/07jwr,Tuberculosis,0.027777777777777776,SONYA_BASIC
/m/07r8h,/m/07jwr,Tuberculosis,1.6998836331873555e-56,SONYA_ACCU
/m/07r8h,/m/07jwr,Tuberculosis,4.027786750034941e-26,SONYA_POPACCU
/m/07r8h,/m/07jwr,Tuberculosis,0.3720826804637909,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/07r8h,/m/07jwr,Tuberculosis,0.010574421845376492,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/07r8h,/m/07jwr,Tuberculosis,0.0016884575597941875,TRIPLE_CLASSIFIER
/m/07r8h,/m/07jwr,Tuberculosis,0.0016884575597941875,TRIPLE_CLASSIFIER_TWIDDLED
/m/07r8h,/m/07jwr,Tuberculosis,0.0016884575597941875,KNOWLEDGE_VAULT
/m/01w9ph_,/m/054rzc,Complication,0.0,KGMATCHER
/m/01w9ph_,/m/054rzc,Complication,0.0,BRAIN
/m/01w9ph_,/m/054rzc,Complication,0.0008513800567016006,BRAIN_CLASSIFIER
/m/01w9ph_,/m/054rzc,Complication,0.10784243792295456,BRAIN_PRIOR
/m/01w9ph_,/m/054rzc,Complication,0.010638297872340425,SONYA_BASIC
/m/01w9ph_,/m/054rzc,Complication,0.0,SONYA_ACCU
/m/01w9ph_,/m/054rzc,Complication,4.524667457928205e-196,SONYA_POPACCU
/m/01w9ph_,/m/054rzc,Complication,0.3795710504055023,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/01w9ph_,/m/054rzc,Complication,0.007890407927334309,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/01w9ph_,/m/054rzc,Complication,0.0009043497848324478,TRIPLE_CLASSIFIER
/m/01w9ph_,/m/054rzc,Complication,0.0009043497848324478,TRIPLE_CLASSIFIER_TWIDDLED
/m/01w9ph_,/m/054rzc,Complication,0.0009043497848324478,KNOWLEDGE_VAULT
/m/0rlz,/m/0c1dj4,Chronic,0.0,KGMATCHER
/m/0rlz,/m/0c1dj4,Chronic,0.0,BRAIN
/m/0rlz,/m/0c1dj4,Chronic,9.999999747378752e-05,BRAIN_CLASSIFIER
/m/0rlz,/m/0c1dj4,Chronic,0.2870405912399292,BRAIN_PRIOR
/m/0rlz,/m/0c1dj4,Chronic,0.03333333333333333,SONYA_BASIC
/m/0rlz,/m/0c1dj4,Chronic,1.9602905473779246e-15,SONYA_ACCU
/m/0rlz,/m/0c1dj4,Chronic,2.0952566064542188e-13,SONYA_POPACCU
/m/0rlz,/m/0c1dj4,Chronic,0.5069880485534668,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0rlz,/m/0c1dj4,Chronic,0.00040856533451005816,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0rlz,/m/0c1dj4,Chronic,0.000651266542263329,TRIPLE_CLASSIFIER
/m/0rlz,/m/0c1dj4,Chronic,0.000651266542263329,TRIPLE_CLASSIFIER_TWIDDLED
/m/0rlz,/m/0c1dj4,Chronic,0.000651266542263329,KNOWLEDGE_VAULT
/m/0dxvs,/m/01xrk2,Wound,0.0,KGMATCHER
/m/0dxvs,/m/01xrk2,Wound,0.0,BRAIN
/m/0dxvs,/m/01xrk2,Wound,0.0027246957179158926,BRAIN_CLASSIFIER
/m/0dxvs,/m/01xrk2,Wound,0.07795283943414688,BRAIN_PRIOR
/m/0dxvs,/m/01xrk2,Wound,0.12837837837837837,SONYA_BASIC
/m/0dxvs,/m/01xrk2,Wound,1.0973342704997465e-167,SONYA_ACCU
/m/0dxvs,/m/01xrk2,Wound,1.2231029528626122e-85,SONYA_POPACCU
/m/0dxvs,/m/01xrk2,Wound,0.37090444564819336,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/0dxvs,/m/01xrk2,Wound,0.009203403256833553,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/0dxvs,/m/01xrk2,Wound,0.0023932934273034334,TRIPLE_CLASSIFIER
/m/0dxvs,/m/01xrk2,Wound,0.0023932934273034334,TRIPLE_CLASSIFIER_TWIDDLED
/m/0dxvs,/m/01xrk2,Wound,0.0023932934273034334,KNOWLEDGE_VAULT
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,1.0,KGMATCHER
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.9999997306275028,PRA
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.0,BRAIN
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.8873335123062134,BRAIN_CLASSIFIER
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.039649005979299545,BRAIN_PRIOR
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.6215538847117794,SONYA_BASIC
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,1.0,SONYA_ACCU
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,1.0,SONYA_POPACCU
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.8319294452667236,TRIPLE_CLASSIFIER_EXTRACTION_ONLY
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.9932947158813477,TRIPLE_CLASSIFIER_PRIOR_ONLY
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.9919964075088501,TRIPLE_CLASSIFIER
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.99,TRIPLE_CLASSIFIER_TWIDDLED
/m/02yy8,/m/08g5q7,Cerebral hemorrhage,0.99,KNOWLEDGE_VAULT
/m/0bkf4,/m/051_y,Murder,0.0,KGMATCHER
/m/0bkf4,/m/051_y,Murder,0.15000000596046448,BRAIN
/m/0bkf4,/m/051_y,Murder,0.018036287277936935,BRAIN_CLASSIFIER
/m/0bkf4,/m/051_y,Murder,0.023892873898148537,BRAIN_PRIOR
